brand,category,ingredient,name,page,price,rating,reviews_number,unit
"
            By Vital Essentials","Dog,Food","Crude Protein,45.0% min,Crude Fat,27.0% min,Crude Fiber,2.2% max,Moisture,7.0% max","
        Vital Essentials Chicken Entree Mini Pet Patties Grain-Free Freeze-Dried Dog Food, 1-lb bag",65,"
                        $27.54",/assets/img/ratings/rating-5_0.png,5,
"
            By Weruva","Dog,Food","Crude Protein,39.0% min,Crude Fat,14.0% min,Crude Fiber,5.5% max,Moisture,10.0% max,Omega 3 Fatty Acids,0.5% min,Omega 6 Fatty Acids,2.7% min","
        Weruva Caloric Harmony Chicken, Turkey & Salmon Dinner with Pumpkin Grain-Free Dry Dog Food",65,"
                        $18.99",/assets/img/ratings/rating-4_3.png,6,4-lb bag
"
            By Wellness","Dog,Food","Crude Protein,7.0% min,Crude Fat,5.0% min,Crude Fiber,0.5% max,Moisture,85.0% max","
        Wellness CORE Chunky Centers with Turkey, Duck & White Sweet Potato Grain-Free Wet Dog Food, 6-oz, case of 24",65,"
                        $59.99",/assets/img/ratings/rating-4_6.png,3,
"
            By Triumph","Dog,Food","Crude Protein,9.0.0% min,Crude Fat,6.0% min,Crude Fiber,1.0% max,Moisture,78.0% max","
        Triumph Chicken, Rice 'N Vegetable Formula Canned Dog Food",65,"
                        $22.35",/assets/img/ratings/rating-4_6.png,11,"13.2-oz, case of 12"
"
            By Blackwood","Dog,Food","Crude Protein,20.0% min,Crude Fat,12.0% max,Crude Fiber,4.0% max,Moisture,10.% max,Omega 6 (Linoleic Acid),2.45% min,Omega 3 (Linolenic Acid),0.45% min,Glucosamine,425 ppm min,Chondroitin,65 ppm min,Total Micro-organisms,31,000,000 CFU/lb min,40 lbs,2 - 2 1/3,50 lbs,2 1/4 - 2 2/3,60 lbs,2 2/3 - 3 1/8,70 lbs,3 1/4 - 4,80 lbs,4 1/8 - 4 2/3,100 lbs,4 3/4 - 5 1/8","
        Blackwood Whitefish Meal & Oatmeal Recipe Large Breed Adult Dry Dog Food",65,"
                        $55.79",/assets/img/ratings/rating-4_9.png,11,30-lb bag
"
            By Royal Canin Veterinary Diet","Dog,Food","Crude Protein,6.5% min,Crude Fat,3.0% min,Crude Fiber,2.0% max,Moisture,76.0% max,4.4 lbs,3/8,1/2,6.6 lbs,1/2,5/8,8.8 lbs,5/8,3/4,11.0 lbs,3/4,7/8,13.2 lbs,7/8,1,15.4 lbs,1,1 1/8,17.6 lbs,1 1/8,1 1/4,22.0 lbs,1 1/4,1 1/2,26.5 lbs,1 1/2,1 3/4,30.9 lbs,1 5/8,1 7/8,35.3 lbs,1 7/8,2 1/8,39.7 lbs,2,2 1/4,41.9 lbs,2 1/8,2 3/8,48.5 lbs,2 3/8,2 5/8,52.9 lbs,2 1/2,2 7/8,57.3 lbs,2 5/8,3,61.7 lbs,2 3/4,3 1/4,66.1 lbs,2 7/8,3 3/8,70.5 lbs,3 1/8,3 1/2,75.0 lbs,3 1/4,3 3/4,79.4 lbs,3 3/8,3 7/8,83.8 lbs,3 1/2,4,88.2 lbs,3 5/8,4 1/4,92.6 lbs,3 3/4,4 3/8,97.0 lbs,3 7/8,4 1/2,101.4 lbs,4,4 5/8,105.8 lbs,4 1/8,4 7/8,110.2 lbs,4 1/4,5","
        Royal Canin Veterinary Diet Adult Canned Dog Food, 13.6-oz, case of 24",64,"
                        $48.87",/assets/img/ratings/rating-4_8.png,5,
"
            By Go!","Dog,Food","Crude Protein,24.0% min,Crude Fat,14.0% min,Crude Fiber,2.5% max,Moisture,10.0% max,Calcium,1.6% min,Phosphorus,0.85% min,Omega 6*,2.5% min,Omega 3*,0.4% min,2 - 5 lbs,1/4 – 1/2,1/3 – 1/2,1/3 – 3/4,5 - 10 lbs,1/2 – 3/4,1/2 – 1,3/4 – 1 1/4,10 - 20 lbs,3/4 – 1,1 – 1 1/4,1 1/4 – 1 1/2,20 - 30 lbs,1 – 1 1/2,1 1/4 – 1 3/4,1 1/2 – 2,30 - 50 lbs,1 1/2 – 2,1 3/4 – 2 1/4,2 – 2 3/4,50 - 70 lbs,2 – 2 1/2,2 1/4 – 3 1/4,2 3/4 – 3 3/4,70 - 90 lbs,2 1/2 – 3,3 1/4 – 3 1/2,3 3/4 – 4 1/4,90 - 110 lbs,3 – 3 1/2,3 1/2 – 4 1/8,4 1/4 – 5 1/4,110 - 140 lbs,3 1/2 – 4,4 1/8 – 4 3/4,5 1/4 – 5 3/4","
        Go! Daily Defence Lamb Meal Recipe Dry Dog Food",64,"
                        $64.99",/assets/img/ratings/rating-5_0.png,3,25-lb bag
"
            By Redbarn","Dog,Food","Crude Protein,9.5% min,Crude Fat,5.0% min,Crude Fiber,1.0% max,Moisture,82.0% max","
        Redbarn Naturals Chicken Stew Grain-Free Canned Dog Food, 13-oz, case of 12",64,"
                        $29.88",/assets/img/ratings/rating-4_2.png,5,
"
            By Purina Pro Plan","Dog,Food","Crude Protein ,26.0% (min) ,Crude Fat ,16.0% (min) ,Crude Fiber ,3.0% (max) ,Moisture ,12.0% (max) ,Arginine ,1.2% (min) ,Linoleic Acid ,1.5% (min) ,Docosahexaenoic Acid (DHA) ,0.15% (min) ,Eicosapentaenoic Acid (EPA) ,0.15% (min) ,Calcium ,1.1% (min) ,Phosphorus,0.8% (min) ,Selenium ,0.30 mg/kg (min),Vitamin A,15,000 IU/kg,Vitamin E,500 IU/kg ,Pyridoxine ,3.0 mg/kg (min) ,Folic Acid ,0.6 mg/kg (min) ,Absorbic Acid* ,90 mg/kg (min) ,Glucosamine*,400 ppm ,3 - 12 lbs (1.4 - 5.4 kg) ,1/3 - 1 cup (36 - 110 g) ,13 - 20 lbs (5.9 - 9.1 kg) ,1 - 1 1/2 cups (110 - 165 g),21 - 35 lbs (16.3 - 22.7 kg) ,1 1/2 - 2 cups (165 - 228 g) ,36 - 50 lbs (16.3 - 22.7 kg) ,2 - 2 2/3 cups (228 - 293 g) ,51 - 75 lbs (23.1 - 34.0 kg) ,2 2/3 - 3 1/2 cups (293 - 384 g) ,76 - 100 lbs (34.5 - 45.4 kg),3 1/2 - 4 1/4 cups (384 - 467 g),Over 100 lbs (Over 45.4 kg) ,4 1/4 cups plus 1/4 cup for each 10lbs of body weight over 100 lbs (467 g plus 27 g for each 4.5 kg of body weight over 45.5 kg) ","
        Purina Pro Plan Bright Mind Adult Turkey & Rice Formula Dry Dog Food",64,"
                        $49.98",/assets/img/ratings/rating-5_0.png,1,24-lb bag
"
            By Nutrisca","Dog,Food","Crude Protein min,8.0%,Crude Fat min,4.0%,Crude Fiber max,1.0%,Moisture max,82.0%,DHA min,0.01%,Vitamin A min,2,500 IU/kg,Vitamin E min,35 IU/kg,Omega 6 Fatty Acids min,0.6%,Omega 3 Fatty Acids min,0.1%","
        Nutrisca Grain-Free Lamb & Chickpea Stew Recipe Canned Dog Food, 13-oz, case of 12",64,"
                        $30.92",/assets/img/ratings/rating-4_0.png,1,
"
            By I and Love and You","Dog,Food","Crude Protein,30.0% min,Crude Fat,15.0% min,Crude Fiber,4.5% max,Moisture,12.0% max,Vitamin E,100 IU/kg min,Omega 3 Fatty Acids,0.65% min,Omega 6 Fatty Acids,2.50% min,Up to 5 lbs,3/4,6-10 lbs,3/4 - 1,11-20 lbs,1 - 1 1/2,21-30 lbs,2 - 2 1/2,31-40 lbs,2 1/2 - 3 1/4,41-60 lbs,4 1/2,61-80lbs,4 1/2 - 5 1/2,81-100 lbs,5 1/2 - 6 1/2","
        I and Love and You Salmon & Trout Recipe Grain-Free Dry Dog Food",64,"
                        $24.99",/assets/img/ratings/rating-5_0.png,4,11-lb bag
"
            By KASIKS","Dog,Food","Crude Protein,25.0% min,,,Crude Fat,12.0% min,Crude Fiber,8.0% max,Moisture,10.0% max,Magnesium,0.13% max,,,Ash,6.0% max,Calcium,0.9% min,Phosphorous,0.7% min,Glucosamine,100mg/kg min,Calcium/Phosphorous Ratio,1.3:1,2 - 5 lbs,1/8 - 1/4,1/8 - 1/4,1/8 - 1/4,5 - 10 lbs,1/8 - 1/4,1/4 - 1/3,1/4 - 1/3,10 - 20 lbs,1/4 - 1/2,1/3 - 2/3,1/3 - 3/4,20 - 30 lbs,1/2 - 3/4,2/3 - 1,3/4 - 1 1/4,30 - 50 lbs,3/4 - 1 1/2,1 - 1 3/4,1 1/4 - 2,50 - 70 lbs,1 1/2 - 2,1 3/4 - 2 1/4,2 - 2 3/4,70 - 90 lbs,2 - 2 1/2,2 1/4 - 3,2 3/4 - 3 1/2,90 - 110 lbs,2 1/2 - 3,3 - 3/4,3 1/2 - 4 1/4,110 - 140 lbs,3 - 4,3 3/4 - 4 1/2,4 1/4 - 5","
        KASIKS Free Run Chicken Meal Formula Grain-Free Dry Dog Food",64,"
                        $54.99",/assets/img/ratings/rating-5_0.png,3,25-lb bag
"
            By Whole Life","Dog,Food","Crude Protein ,70.0% min,Crude Fat ,10.0% min,Crude Fiber ,1.0% max,Moisture ,2.0% max","
        Whole Life Pure Beef Freeze-Dried Dog Treats, 3.3-oz bag",64,"
                        $10.97",/assets/img/ratings/rating-4_7.png,7,
"
            By Addiction","Dog,Food","Crude Protein,21.0% min,Crude Fat,10.0% min,Crude Fiber,6.0% max,Moisture,12.0% max,Omega-3 Fatty Acid,4.0% min,Omega-6 Fatty Acid,9.5% min,Small,< 22 lbs,1/2 - 1,Medium,22 - 44 lbs,1 - 2,Large,44 - 88 lbs,2 - 4,Giant,> 88 lbs,4+","
        Addiction Outback Kangaroo Feast Raw Grain-Free Dehydrated Dog Food",64,"
                        $28.83",/assets/img/ratings/rating-4_2.png,19,2-lb box
"
            By Castor & Pollux","Dog,Food","Crude Protein,8.0% min,Crude Fat,4.0% min,Crude Fiber,1.4% max,Moisture,82.0% max","
        Castor & Pollux Natural Ultramix Duck & Venison, Green Beans with Minnesota Wild Rice Entree Adult Canned Dog Food, 13.2-oz, case of 12",64,"
                        $33.99",/assets/img/ratings/rating-4_4.png,11,
"
            By Wild Calling","Dog,Food","Crude Protein,32.0% min,Crude Fat,18.0% min,Crude Fiber,4.0% max,Moisture,9.0% max,Calcium,1.3% min,Phosphorus,1.0% min,Vitamin E,150 IU/kg min,Omega 6 Fatty Acids,2.5% min,Omega 3 Fatty Acids,1.1% min,Ascorbic Acid (Vitamin C),100 mg/kg min,Bacillus Subtilis,1,000,000 CFU/lb min,3 - 12 lbs,1/2 - 1,13 - 25 lbs,1 - 1 3/4,26 - 50 lbs,1 3/4 - 2 1/2,51 - 100 lbs,2 1/2 - 4,101 - 150 lbs,4 1/4 - 5 1/2","
        Wild Calling Rocky Mountain Medley Elk, Whitefish Meal & Turkey Meal Recipe Grain-Free Dry Dog Food",64,"
                        $77.99",/assets/img/ratings/rating-4_3.png,8,25-lb bag
"
            By Orijen","Dog,Food","Crude Protein,36.0% min,Crude Fat,35.0% min,Crude Fiber,5.0% max,Moisture,4.0% max,Calcium,1.6% min,Phosphorus,1.3% min,Omega 6 Fatty Acids,5.5% min,Omega 3 Fatty Acids,1.0% min,Docosahexaenoic Acid (DHA),0.2% min,Eicosapentaenoic Acid (EPA),0.2% min,Glucosamine,800 mg/kg min,Chondroitin Sulfate,800 mg/kg min","
        Orijen Adult Grain-Free Freeze-Dried Dog Food, 6-oz bag",64,"
                        $13.99",/assets/img/ratings/rating-4_7.png,93,
"
            By Annamaet","Dog,Food","Crude Protein,32.0% min,Crude Fat,20.0% min,Crude Fiber,3.0% max,Moisture,10.0% max,Ash,6.8% max,Omega 6 Fatty Acids,3.5% min,Omega 3 Fatty Acids,1.0% min,DHA,0.3% min,L-Carnitine,35 mg/kg min,Up to 14 lbs,1/3 to 1,15 to 30 lbs,1 to 1-1/2,31 to 45 lbs,1-1/2 to 2 cups,46 to 60 lbs,2 to 2-1/2,61 to 75 lbs,2-1/2 to 3,76 to 90 lbs,3 to 3-3/4,91 lbs & over,3-3/4 to ?","
        Annamaet Ultra 32% Dry Dog Food",64,"
                        $84.99",/assets/img/ratings/rating-4_6.png,24,40-lb bag
"
            By Evanger's","Dog,Food","Crude Protein,8.0% min,Crude Fat,1.5% min,Crude Fiber,4.0% max,Moisture,82.0% max,10 lbs,1/2 - 3/4,20 lbs,3/4 - 1 1/2,30 lbs,1 1/2 - 2","
        Evanger's Grain-Free Hand Packed Chunky Chicken Casserole Dinner Canned Dog Food, 12-oz, case of 12",64,"
                        $42.58",/assets/img/ratings/rating-4_1.png,6,
"
            By Pedigree","Dog,Food","CRUDE PROTEIN,8.0% MIN,CRUDE FAT,3.0% MIN,CRUDE FIBER,1.5% MAX,MOISTURE,82.0% MAX,VITAMIN E,25 IU/kg","
        Pedigree Choice Cuts Grilled Chicken Flavor in Sauce Wet Dog Food, 3.5-oz, case of 16",64,"
                        $9.49",/assets/img/ratings/rating-5_0.png,1,
"
            By I and Love and You","Dog,Food","Crude Protein,8.0% min,Crude Fat,4.0% min,Crude Fiber,1.0% max,Moisture,82.0% max","
        I and Love and You Moo Moo Venison Stew Grain-Free Canned Dog Food, 13-oz, case of 12",64,"
                        $28.68",/assets/img/ratings/rating-5_0.png,3,
"
            By Premium Edge","Dog,Food","Crude Protein,20.0% min,Crude Fat,10.0% min,Crude Fiber,3.0% max,Moisture,10.0% max,Calcium,1.1% min,Phosphorus,0.9% min,Zinc,175 mg/kg min,Selenium,0.35 mg/kg min,Vitamin E,150 IU/kg min,Omega 6 Fatty Acids,1.7% min,Omega 3 Fatty Acids,0.25% min,Glucosamine,720 mg/kg min,Chondroitin Sulfate,240 mg/kg min,Total Microorganisms,1,000,000 CFU/lb min","
        Premium Edge Senior Lamb, Rice & Vegetables Formula Dry Dog Food",63,"
                        $62.87",/assets/img/ratings/rating-4_8.png,20,35-lb bag
"
            By Hi-Tek Naturals","Dog,Food","Crude Protein,23.0% min,Crude Fat,12.0% min,Crude Fiber,3.0% max,Moisture,10.0% max,Sodium,0.03% min,Selenium,0.11 mg/kg min,Zinc,120 mg/kg min,Calcium,1.0% min,Phosphorous,0.8% min,Omega 6 Fatty Acids,2.5% min,Omega 3 Fatty Acids,0.40% min,3 – 12 lbs,1/2 - 1 cup,12 – 25 lbs,1 – 1 3/4 cups,25 – 40 lbs,1 3/4 - 2 3/4 cups,40 – 65 lbs,2 3/4 – 4 1/4 cups,65 – 80 lbs,4 1/4 - 5 1/4 cups","
        Hi-Tek Naturals Rice & Chicken Meal Large Breed Formula Adult Dry Dog Food",63,"
                        $37.95",/assets/img/ratings/rating-3_9.png,12,30-lb bag
"
            By Go!","Dog,Food","Crude Protein,10.0% min,Crude Fat,7.0% min,Crude Fiber,1.5% max,Moisture,78.0% max","
        Go! Sensitivity + Shine Grain-Free Freshwater Trout & Salmon Pate Formula Canned Dog Food, 13.2-oz, case of 12",63,"
                        $44.28",/assets/img/ratings/rating-4_8.png,14,
"
            By Variety Pet Foods","Dog,Food","Crude Protein,8.0% min,Crude Fat,3.0% min,Crude Fiber,1.5% max,Moisture,82.0% max,Omega 6 Fatty Acids,0.45% min,Omega 3 Fatty Acids,0.09% min,Crude Protein,8.0% min,Crude Fat,2.5% min,Crude Fiber,1.5% max,Moisture,82.0% max,Omega 6 Fatty Acids,0.45% min,Omega 3 Fatty Acids,0.09% min","
        Variety Pet Foods Homestyle Stew Meat Lovers Variety Pack Canned Dog Food, 13.2-oz, case of 6",64,"
                        $9.87",/assets/img/ratings/rating-0_0.png?v=2745fd0a,,
"
            By Pedigree","Dog,Food","CRUDE PROTEIN,8.0% MIN,CRUDE FAT,6.0% MIN,CRUDE FIBER,1.0% MAX,MOISTURE,78.0% MAX,VITAMIN E,25 IU/kg","
        Pedigree Chopped Ground Dinner Bacon & Filet Mignon Flavor Wet Dog Food, 3.5-oz, case of 16",63,"
                        $8.00",/assets/img/ratings/rating-0_0.png?v=2745fd0a,,
"
            By American Natural Premium","Dog,Food","Crude Protein,25.0% min,Crude Fat,17.0% min,Crude Fiber,3.5% max,Moisture,10.0% max,1 - 10 lbs,1/2 - 1 1/4,1/2 - 3/4,1/4 - 1/2,10 - 25 lbs,1 1/2 - 2,3/4 - 1,1/2 - 3/4,25 - 50 lbs,4 - 5,1 - 2,1/2 - 1,50 - 75 lbs,5 - 6,2 - 3,1 - 1 1/2,75 - 100 lbs,–,3 - 4,1 1/2 - 3,100 - 125 lbs,–,4 - 4 3/4,2 1/2 - 3,125 - 150 lbs,–,4 3/4 - 5 1/2,3 - 3 1/3","
        American Natural Premium Exhibitor's Choice Dry Dog Food",63,"
                        $58.99",/assets/img/ratings/rating-4_5.png,6,40-lb bag
"
            By Chicken Soup","Dog,Food","Crude Protein,26.0% min,Crude Fat,14.0% min,Crude Fiber,5.5% max,Moisture,10.0% max,Zinc,150 mg/kg min,Selenium,0.3 mg/kg min,Vitamin E,150 IU/kg min,3 - 5 lbs,3/4 - 1 1/4,3/4 - 1,2/3 - 1,1/2 - 3/4,1/2 - 2/3,5 - 10 lbs,1 1/4 - 2,1 - 1 3/4,1 -1 2/3,3/4 - 1 1/3,2/3 - 1,10 - 20 lbs,2 - 3 1/4,1 3/4 - 3,1 2/3 - 2 3/4,1 1/3 - 2 1/4,1 - 1 3/4,20 - 30 lbs,3 1/4 - 4 1/3,3 - 4,2 3/4 - 3 2/3,2 1/4 - 3,1 3/4 - 2 1/3,30 - 40 lbs,4 1/3 - 5 1/2,4 - 5,3 2/3 - 4 1/2,3 - 3 2/3,2 1/3 - 3,40 -60 lbs,5 1/2 - 7 1/2,5 - 6 3/4,4 1/2 - 6 1/4,3 2/3 - 5,3 - 4,60 - 80 lbs,–,6 3/4 - 8 1/2,6 1/4 - 7 2/3,5 - 6 1/4,4 - 5,80 - 100 lbs,–,–,7 2/3 - 9,6 1/4 - 7 1/4,5 - 5 3/4,100 - 125 lbs,–,–,–,7 1/4 - 8 1/2,5 3/4 - 6 3/4,125 - 150 lbs,–,–,–,8 1/2 - 9 3/4,6 3/4 - 7 3/4,150 - 175 lbs,–,–,–,9 3/4 - 11,7 3/4 - 8 3/4","
        Chicken Soup for the Soul Beef & Legumes Grain-Free Dry Dog Food",63,"
                        $42.99",/assets/img/ratings/rating-4_5.png,2,25-lb bag
"
            By Chicken Soup","Dog,Food","Crude Protein,8.0% min,Crude Fat,3.5% min,Crude Fiber,1.0% max,Moisture,82.0% max,Docosahexaenoic Acid (DHA),0.04% min","
        Chicken Soup for the Soul Turkey & Salmon Stew Grain-Free Canned Dog Food, 13-oz, case of 12",63,"
                        $23.88",/assets/img/ratings/rating-4_7.png,4,
"
            By Blue Buffalo","Dog,Food","Crude Protein,8.0% min,Crude Fat,6.0% min,Crude Fiber,1.5% max,Moisture,78.0% max","
        Blue Buffalo Divine Delights Porterhouse Flavor Pate Dog Food Trays, 3.5-oz, case of 12",63,"
                        $13.99",/assets/img/ratings/rating-5_0.png,1,
"
            By Instinct","Dog,Food","Crude Protein,8.0% min,Crude Fat,3.5% min,Crude Fiber,3.0% max,Moisture,78.0% max,Phosphorus,0.2% min,Omega 6 Fatty Acids*,0.45% min,Omega 3 Fatty Acids*,0.07% min","
        Instinct by Nature's Variety Grain-Free Salmon Formula Small Breed Canned Dog Food, 5.5-oz, case of 12",63,"
                        $25.70",/assets/img/ratings/rating-5_0.png,6,
"
            By AvoDerm","Dog,Food","Crude Protein,5.0% min,Crude Fat,3.0% min,Crude Fiber,5.0% max,Moisture,78.0% max,Omega-6 Fatty Acid,0.4% min,Omega-3 Fatty Acid,0.1% min,5 lbs,1/2,1/4 + 1/4 - 1/2,10 - 30 lbs,1 - 2 1/2,1/4 - 3/4 + 3/4 - 2,30 - 60 lbs,2 1/2 - 4 1/2,3/4 - 1 1/2 + 2 - 3 1/2,60 - 100 lbs,4 1/2 - 7,1 1/2 - 2 1/4 + 3 1/2 - 5","
        AvoDerm Natural Rice & Chicken Formula Weight Control Canned Dog Food, 13-oz, case of 12",63,"
                        $28.39",/assets/img/ratings/rating-4_4.png,5,
"
            By Halo","Dog,Food","Crude Protein,28.0% min,Crude Fat,16.0% min,Crude Fiber,4.0% max,Moisture,10.0% max,Omega 6 Fatty Acids,2.8% min,Omega 3 Fatty Acids,0.5% min,Taurine,0.1% min,5 lbs,1/2,15 lbs,1,30 lbs,2,50 lbs,2 3/4,75 lbs,4,100 lbs,4 3/4","
        Halo Spot's Stew Pork, Peas & Potatoes Recipe Grain-Free Dry Dog Food",63,"
                        $39.43",/assets/img/ratings/rating-4_8.png,8,14-lb bag
"
            By Precise Naturals","Dog,Food","Crude Protein,29.0% min,Crude Fat,19.0% min,Crude Fiber,3.5% max,Moisture,10.0% max,Calcium,1.3% min,Phosphorus,1.0% min,Omega 6 Fatty Acids,3.59% min,Omega 3 Fatty Acids,0.59% min,Ascorbic Acid (Vitamin C),25 mg/kg min","
        Precise Naturals Small & Medium Breed Puppy Formula Dry Dog Food",63,"
                        $27.95",/assets/img/ratings/rating-4_7.png,9,15-lb bag
"
            By Nutrisca","Dog,Food","Crude Protein,8.0% min,Crude Fat,4.0% min,Crude Fiber,1.0% max,Moisture,82.0% max,Docosahexaenoic Acid (DHA),0.01% min,Vitamin A,2,500 IU/kg min,Vitamin E 35,IU/kg min,Omega 6 Fatty Acids,0.6% min,Omega 3 Fatty Acids,0.1% min","
        Nutrisca Grain-Free Turkey & Chickpea Stew Recipe Canned Dog Food, 13-oz, case of 12",63,"
                        $33.99",/assets/img/ratings/rating-4_7.png,17,
"
            By Precise Holistic Complete","Dog,Food","Crude Protein,27.0% min,Crude Fat,17.0% min,Crude Fiber,3.5% max,Moisture,10.0% max,Calcium,1.2% min,Phosphorus,1.0% min,Omega 6 Fatty Acids,3.1% min,Omega 3 Fatty Acids,0.6% min,DHA (Docosahexaenoic Acid),0.1% min,Ascorbic Acid (Vitamin C),25 mg/lb min,Glucosamine,350 mg/kg min,Chondroitin Sulfate,275 mg/kg min","
        Precise Holistic Complete Small and Medium Breed Adult Formula Dry Dog Food",63,"
                        $69.57",/assets/img/ratings/rating-4_6.png,20,30-lb bag
"
            By Wellness","Dog,Food","Crude Protein ,10.0% min ,Crude Fat ,8.0% min ,Crude Fiber ,1.0% max ,Moisture ,78.0% min ","
        Wellness CORE 95% Grain-Free Chicken & Broccoli Canned Dog Food, 12.5-oz, case of 12",63,"
                        $35.99",/assets/img/ratings/rating-0_0.png?v=2745fd0a,,
"
            By Forza10","Dog,Food","Crude Protein,30.0% min,Crude Fat,15.6% min,Crude Fiber,3.7% max,Moisture,8.0% max,Omega 3,0.8% min,Omega 6,2.4% min,2 pounds,1/4 cup,4 pounds ,2/3 cup,11 pounds ,1 cup,18 pounds ,1 ½ cups,22 pounds ,1 2/3 cups,26 pounds ,2 cups ,33 pounds ,2 ¼ cups ,44 pounds ,2 ¾ cups ,55 pounds ,3 ¼ cups ,66 pounds ,3 ¾ cups ,77 pounds ,4 ¼ cups ,88 pounds ,4 2/3 cups ,110 pounds ,5 1/2 cups ,132 pounds ,6 1/2 cups ,154 pounds ,7 1/4 cups ","
        Forza10 Sensitive Skin Plus Grain-Free Dry Dog Food, 25-lb bag",62,"
                        $84.99",/assets/img/ratings/rating-4_6.png,5,
"
            By Precise Naturals","Dog,Food","Crude Protein,25.0% min,Crude Fat,12.0% min,Crude Fiber,3.5% max,Moisture,10.0% max,Calcium,1.45% min,Phosphorus,1.1% min,Omega 6 Fatty Acids,2.5% min,Omega 3 Fatty Acids,0.5% min,Ascorbic Acid (Vitamin C),55 mg/kg min","
        Precise Naturals Grain-Free Lamb Meal Formula Adult Dry Dog Food",62,"
                        $54.62",/assets/img/ratings/rating-4_8.png,13,28-lb bag
"
            By Newman's Own Organics","Dog,Food","Crude Protein,8.0% min,Crude Fat,6.0% min,Crude Fiber,1.0% max,Moisture,78.0% max","
        Newman's Own Organics Chicken Formula Canned Dog Food",62,"
                        $30.99",/assets/img/ratings/rating-4_7.png,14,"12.7-oz, case of 12"
"
            By Mighty Dog","Dog,Food","Crude Protein,10.0% min,Crude Fat,3.0% min,Crude Fiber,1.5% max,Moisture,78.0% max","
        Mighty Dog Porterhouse Steak Flavor in Gravy Canned Dog Food, 5.5-oz, case of 24",62,"
                        $14.40",/assets/img/ratings/rating-4_5.png,2,
"
            By Cesar","Dog,Food","CRUDE PROTEIN,8.0% MIN,CRUDE FAT,2.0% MIN,CRUDE FIBER,1.0% MAX,MOISTURE,82.0% MAX","
        Cesar Home Delights Sausage Flavor With Egg And Cheese Dog Food Trays,  3.5-oz, case of 24",62,"
                        $16.80",/assets/img/ratings/rating-1_0.png,1,
"
            By Nature's Logic","Dog,Food","Crude Protein,12.0% min,Crude Fat,8.0% min,Crude Fiber,3.0% max,Moisture,72.0% max,5-10 lbs,1 1/2 - 2,1/2 - 3/4,11-25 lbs,2 - 3 1/2,3/4 - 1 1/2,26-50 lbs,3 1/2 - 5 1/2,1 1/2 - 2,51-80 lbs,6 - 8,2 - 3,81-120 lbs,8 - 10,3 - 4","
        Nature's Logic Beef Feast Raw Frozen Dog Food",62,"
                        $39.50",/assets/img/ratings/rating-2_5.png,6,6-lb bag
"
            By Blue Buffalo","Dog,Food","Crude Protein,10.0% min,Crude Fat,6.0% min,Crude Fiber,5.0% max,Moisture,49.0% max","
        Blue Buffalo Earth's Essentials Pacific Grill Salmon & Lentil Recipe Dog Food Roll, 1-lb",62,"
                        $6.79",/assets/img/ratings/rating-5_0.png,1,
"
            By Halo","Dog,Food","Crude Protein ,9.0% min ,Crude fat ,7.% min ,Crude Fiber ,0.75% max ,Moisture ,78.0% max ,1 - 10 lbs ,1 – 1 1/4 ,10 – 30 lbs ,3/4 – 1 ,30 - 50 lbs ,2/3 – 3/4,50 lbs & Above ,1/2 – 2/3","
        Halo Spot's Choice Shredded Chicken & Chickpea Grain-Free Canned Dog Food",62,"
                        $23.47",/assets/img/ratings/rating-4_4.png,17,"5.5-oz, case of 12"
"
            By Blue Buffalo","Dog,Food","Crude Protein,8.0% min,Crude Fat,3.0% min,Crude Fiber,1.5% max,Moisture,82.0% max","
        Blue Buffalo Roast Turkey Dinner with Wild Rice & Peas Dog Food Trays, 8-oz, case of 8",62,"
                        $18.99",/assets/img/ratings/rating-0_0.png?v=2745fd0a,,
"
            By Victor","Dog,Food","Crude Protein,8.0% min,Crude Fat,5.0% min,Crude Fiber,1.5% max,Moisture,82.0% max","
        Victor Grain-Free Turkey & Sweet Potato Stew Canned Dog Food, 13.2-oz, case of 12",62,"
                        $28.99",/assets/img/ratings/rating-3_2.png,4,
"
            By Gentle Giants","Dog,Food",,"
        Gentle Giants Canine Nutrition 90% Salmon Grain-Free Canned Dog Food, 13-oz, case of 12",62,"
                        $32.83",/assets/img/ratings/rating-5_0.png,1,
"
            By Pedigree","Dog,Food","CRUDE PROTEIN,8.0% MIN,CRUDE FAT,3.0% MIN,CRUDE FIBER,1.0% MAX,MOISTURE,82.0% MAX,LINOLEIC ACID,0.6% MIN,ZINC,55 mg/kg,VITAMIN E,25 IU/kg","
        Pedigree Homestyle Meals  Roasted Chicken, Rice & Vegetable Flavor in Gravy Canned Dog Food, 13.2-oz, case of 12",62,"
                        $14.99",/assets/img/ratings/rating-5_0.png,1,
"
            By Stewart Raw Naturals","Dog,Food","Crude Protein,41.0% min,Crude Fat,34.0% min,Crude Fiber,6.0% max,Moisture,5.0% max,Omega 3 Fatty Acids,3.0% min,Omega 6 Fatty Acids,6.0% min,5 - 15 lbs,1,1 - 2,1 - 3,1 - 2,1 - 3,16 - 25 lbs,2,2 - 3,3 - 5,3 - 4,3 - 5,26 - 50 lbs,2 - 4,3 - 5,5 - 10,4 - 8,5 - 10,51 - 75 lbs,4 - 5,5 - 7,10 - 11,8 - 9,10 - 11","
        Stewart Raw Naturals Beef Recipe Patties Grain-Free Freeze-Dried Dog Food",62,"
                        $14.42",/assets/img/ratings/rating-4_8.png,5,"Small, 32 count"
